path,verdict,seconds,restarts,deleted
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-036.cnf,SAT,0.258,81,11975
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-037.cnf,SAT,0.103,45,4834
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-038.cnf,SAT,0.046,29,2123
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-039.cnf,SAT,0.002,2,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-04.cnf,SAT,0.005,6,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-040.cnf,SAT,0.190,62,9984
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-041.cnf,SAT,0.069,32,3397
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-042.cnf,SAT,0.064,30,2128
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-043.cnf,SAT,0.061,30,2124
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-044.cnf,SAT,0.029,14,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-045.cnf,SAT,0.018,14,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-046.cnf,SAT,0.052,29,2106
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-047.cnf,SAT,0.082,33,3394
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-048.cnf,SAT,0.072,30,3393
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-049.cnf,SAT,0.047,28,2124
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-05.cnf,SAT,0.023,14,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-050.cnf,SAT,0.051,29,2123
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-051.cnf,SAT,0.057,30,2125
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-052.cnf,SAT,0.030,19,985
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-053.cnf,SAT,0.045,28,2115
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-054.cnf,SAT,0.145,60,6392
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-055.cnf,SAT,0.088,40,3412
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-056.cnf,SAT,0.068,30,3388
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-057.cnf,SAT,0.011,11,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-058.cnf,SAT,0.074,33,3396
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-059.cnf,SAT,0.133,60,6380
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-06.cnf,SAT,0.067,30,2126
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-060.cnf,SAT,0.001,2,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-061.cnf,SAT,0.141,61,6411
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-062.cnf,SAT,0.052,29,2122
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-063.cnf,SAT,0.028,17,992
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-064.cnf,SAT,0.023,14,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-065.cnf,SAT,0.011,11,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-066.cnf,SAT,0.073,32,3398
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-067.cnf,SAT,0.119,54,6397
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-068.cnf,SAT,0.004,5,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-069.cnf,SAT,0.007,6,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-07.cnf,SAT,0.060,30,2120
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-070.cnf,SAT,0.017,14,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-071.cnf,SAT,0.003,4,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-072.cnf,SAT,0.002,2,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-073.cnf,SAT,0.043,27,982
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-074.cnf,SAT,0.019,14,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-075.cnf,SAT,0.170,62,8120
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-076.cnf,SAT,0.064,30,3391
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-077.cnf,SAT,0.092,43,4804
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-078.cnf,SAT,0.009,8,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-079.cnf,SAT,0.095,44,4818
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-08.cnf,SAT,0.042,25,988
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-080.cnf,SAT,0.002,2,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-081.cnf,SAT,0.073,33,3402
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-082.cnf,SAT,0.176,62,8131
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-083.cnf,SAT,0.005,6,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-084.cnf,SAT,0.150,61,6414
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-085.cnf,SAT,0.114,51,4821
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-086.cnf,SAT,0.013,12,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-087.cnf,SAT,0.009,9,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-088.cnf,SAT,0.002,2,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-089.cnf,SAT,0.027,17,989
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-09.cnf,SAT,0.100,45,4820
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-090.cnf,SAT,0.000,0,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-091.cnf,SAT,0.059,30,2123
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-092.cnf,SAT,0.120,52,4840
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-093.cnf,SAT,0.015,13,0
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-094.cnf,SAT,0.077,36,3396
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-095.cnf,SAT,0.058,30,2121
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-096.cnf,SAT,0.027,18,985
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-097.cnf,SAT,0.053,29,2123
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-098.cnf,SAT,0.057,30,2124
benchmarks/satlib/uf175-753/ai/hoos/Research/SAT/Formulae/UF175.753.100/uf175-099.cnf,SAT,0.033,20,991
benchmarks/satlib/uf20-91/uf20-01.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-010.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0100.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-01000.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0101.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0102.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0103.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0104.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0105.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0106.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0107.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0108.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0109.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-011.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0110.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0111.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0112.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0113.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0114.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0115.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0116.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0117.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0118.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0119.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-012.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0120.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0121.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0122.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0123.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0124.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0125.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0126.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0127.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0128.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0129.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-013.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0130.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0131.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0132.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0133.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0134.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0135.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0136.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0137.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0138.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0139.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-014.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0140.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0141.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0142.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0143.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0144.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0145.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0146.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0147.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0148.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0149.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-015.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0150.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0151.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0152.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0153.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0154.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0155.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0156.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0157.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0158.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0159.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-016.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0160.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0161.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0162.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0163.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0164.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0165.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0166.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0167.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0168.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0169.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-017.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0170.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0171.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0172.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0173.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0174.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0175.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0176.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0177.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0178.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0179.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-018.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0180.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0181.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0182.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0183.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0184.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0185.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0186.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0187.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0188.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0189.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-019.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0190.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0191.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0192.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0193.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0194.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0195.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0196.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0197.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0198.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0199.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-02.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-020.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0200.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0201.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0202.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0203.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0204.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0205.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0206.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0207.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0208.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0209.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-021.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0210.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0211.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0212.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0213.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0214.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0215.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0216.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0217.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0218.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0219.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-022.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0220.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0221.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0222.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0223.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0224.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0225.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0226.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0227.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0228.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0229.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-023.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0230.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0231.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0232.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0233.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0234.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0235.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0236.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0237.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0238.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0239.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-024.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0240.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0241.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0242.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0243.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0244.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0245.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0246.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0247.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0248.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0249.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-025.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0250.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0251.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0252.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0253.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0254.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0255.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0256.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0257.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0258.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0259.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-026.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0260.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0261.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0262.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0263.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0264.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0265.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0266.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0267.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0268.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0269.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-027.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0270.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0271.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0272.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0273.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0274.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0275.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0276.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0277.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0278.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0279.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-028.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0280.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0281.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0282.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0283.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0284.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0285.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0286.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0287.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0288.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0289.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-029.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0290.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0291.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0292.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0293.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0294.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0295.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0296.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0297.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0298.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0299.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-03.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-030.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0300.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0301.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0302.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0303.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0304.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0305.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0306.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0307.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0308.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0309.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-031.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0310.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0311.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0312.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0313.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0314.cnf,SAT,0.000,0,0
